County,Township,Village,Zone_Type,Zone_Name,SsD,S1D,SsM,S1M,SDS,SMS,T0_sec
新北市,新店區,忠誠里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,新店區,中正里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,新店區,中華里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,新店區,仁愛里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,新店區,百忍里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,新店區,百和里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,新店區,福德里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,新店區,百福里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,新店區,福民里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,新店區,中山里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,新店區,和平里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,新店區,中央里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,新店區,安和里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,新店區,建國里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,新店區,復興里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,新店區,安昌里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,新店區,寶福里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,汐止區,義民里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,汐止區,禮門里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,汐止區,智慧里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,汐止區,信望里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,汐止區,橋東里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,汐止區,秀峰里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,汐止區,新昌里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,汐止區,復興里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,汐止區,長安里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,汐止區,鄉長里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,汐止區,江北里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,汐止區,樟樹里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,汐止區,北峰里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,汐止區,北山里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,汐止區,橫科里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,汐止區,福山里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,汐止區,宜興里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,汐止區,中興里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,汐止區,湖光里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,汐止區,仁德里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,汐止區,厚德里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,汐止區,忠孝里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,汐止區,自強里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,汐止區,城中里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,汐止區,湖蓮里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,汐止區,建成里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,汐止區,環河里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,汐止區,東勢里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,汐止區,大同里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,汐止區,秀山里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,汐止區,福安里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,汐止區,山光里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,汐止區,康福里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,汐止區,興福里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,汐止區,福德里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,汐止區,金龍里,Basin,臺北三區,,,,,0.6,0.8,1.05
新北市,汐止區,忠山里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,大同區,全區所有里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,士林區,社新里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,士林區,社園里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,士林區,永倫里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,士林區,福安里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,士林區,富洲里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,士林區,仁勇里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,士林區,義信里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,士林區,福林里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,士林區,福德里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,士林區,福志里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,士林區,舊佳里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,士林區,福佳里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,士林區,後港里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,士林區,福中里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,士林區,前港里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,士林區,百齡里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,士林區,承德里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,士林區,福華里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,士林區,明勝里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,士林區,福順里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,士林區,富光里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,士林區,葫蘆里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,士林區,葫東里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,士林區,社子里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,士林區,岩山里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,士林區,名山里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,士林區,德行里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,士林區,德華里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,士林區,聖山里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,士林區,忠誠里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,士林區,芝山里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,士林區,東山里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,士林區,三玉里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,士林區,蘭雅里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,士林區,蘭興里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,士林區,天福里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,士林區,天祿里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,士林區,天壽里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,士林區,天和里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,士林區,天山里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,士林區,天玉里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,士林區,臨溪里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,北投區,建民里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,北投區,文林里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,北投區,石牌里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,北投區,福興里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,北投區,榮光里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,北投區,吉慶里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,北投區,立賢里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,北投區,洲美里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,北投區,關渡里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,北投區,榮華里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,北投區,裕民里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,北投區,振華里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,北投區,永明里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,北投區,吉利里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,北投區,尊賢里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,北投區,立農里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,北投區,八仙里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,北投區,一德里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,北投區,永欣里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,北投區,東華里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,北投區,奇岩里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,北投區,清江里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,北投區,中央里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,北投區,長安里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,北投區,大同里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,北投區,溫泉里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,北投區,中心里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,北投區,中庸里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,北投區,智仁里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,北投區,文化里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,北投區,豐年里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,北投區,稻香里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,北投區,桃源里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,中山區,正守里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中山區,正義里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中山區,康樂里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中山區,中山里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中山區,聚盛里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中山區,聚葉里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中山區,恆安里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中山區,晴光里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中山區,圓山里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中山區,劍潭里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中山區,大直里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中山區,成功里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中山區,永安里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中山區,大佳里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中山區,新喜里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中山區,新庄里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中山區,新福里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中山區,松江里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中山區,新生里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中山區,中庄里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中山區,行政里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中山區,行仁里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中山區,行孝里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中山區,下埤里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中山區,江寧里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中山區,江山里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中山區,中吉里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中山區,中原里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中山區,興亞里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中山區,中央里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中山區,朱馥里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中山區,龍洲里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中山區,朱園里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中山區,埤頭里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中山區,朱崙里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中山區,力行里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中山區,復華里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中山區,北安里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中山區,正得里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,中山區,民安里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,中山區,集英里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,中山區,金泰里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,松山區,精忠里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,松山區,龍田里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,松山區,東昌里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,松山區,東勢里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,松山區,中華里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,松山區,民有里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,松山區,民福里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,松山區,中正里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,松山區,中崙里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,松山區,美仁里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,松山區,吉仁里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,松山區,敦化里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,松山區,福成里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,松山區,松基里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,松山區,莊敬里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,松山區,東榮里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,松山區,三民里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,松山區,新益里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,松山區,富錦里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,松山區,新東里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,松山區,富泰里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,松山區,介壽里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,松山區,東光里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,松山區,安平里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,松山區,鵬程里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,松山區,自強里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,松山區,吉祥里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,松山區,新聚里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,松山區,復盛里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,松山區,復源里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,松山區,復建里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,松山區,復勢里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,松山區,慈祐里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,大安區,德安里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,大安區,仁慈里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,大安區,和安里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,大安區,民炤里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,大安區,仁愛里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,大安區,義村里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,大安區,民輝里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,大安區,昌隆里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,大安區,誠安里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,大安區,光武里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,大安區,龍圖里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,大安區,住安里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,大安區,建安里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,大安區,建倫里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,大安區,龍坡里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,大安區,龍泉里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,大安區,古風里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,大安區,古莊里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,大安區,龍安里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,大安區,錦安里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,大安區,福住里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,大安區,永康里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,大安區,光明里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,大安區,錦泰里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,大安區,錦華里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,大安區,新龍里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,大安區,龍陣里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,大安區,龍雲里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,大安區,龍生里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,大安區,義安里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,大安區,通化里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,大安區,通安里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,大安區,臨江里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,大安區,法治里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,大安區,全安里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,大安區,群賢里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,大安區,群英里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,大安區,虎嘯里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,大安區,臥龍里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,大安區,龍淵里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,大安區,龍門里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,大安區,大學里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,大安區,芳和里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,大安區,敦安里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,大安區,正聲里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,大安區,敦煌里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,大安區,華聲里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,大安區,車層里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,大安區,光信里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,大安區,學府里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,大安區,黎元里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,大安區,黎孝里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,大安區,黎和里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,中正區,梅花里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中正區,幸市里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中正區,三愛里,Basin,臺北一區,,,,,0.6,0.8,1.6
臺北市,中正區,水源里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,中正區,富水里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,中正區,文盛里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,中正區,林興里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,中正區,河堤里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,中正區,頂東里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,中正區,網溪里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,中正區,板溪里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,中正區,螢圃里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,中正區,螢雪里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,中正區,永功里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,中正區,永昌里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,中正區,龍興里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,中正區,忠勤里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,中正區,廈安里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,中正區,愛國里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,中正區,南門里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,中正區,龍光里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,中正區,南福里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,中正區,龍福里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,中正區,新營里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,中正區,建國里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,中正區,光復里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,中正區,黎明里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,中正區,幸福里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,中正區,東門里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,中正區,文北里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,中正區,文祥里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,萬華區,全區所有里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,信義區,西村里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,信義區,正和里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,信義區,興隆里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,信義區,中興里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,信義區,新仁里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,信義區,景新里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,信義區,景聯里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,信義區,景勤里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,信義區,嘉興里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,信義區,黎順里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,信義區,黎平里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,信義區,三張里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,信義區,雙和里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,信義區,興雅里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,信義區,敦厚里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,信義區,廣居里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,信義區,安康里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,信義區,六藝里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,信義區,雅祥里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,信義區,五常里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,信義區,五全里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,信義區,永吉里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,信義區,長春里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,信義區,四育里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,信義區,四維里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,信義區,永春里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,信義區,富台里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,信義區,國業里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,信義區,松隆里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,信義區,松友里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,信義區,松光里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,信義區,中坡里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,信義區,中行里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,信義區,大道里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,信義區,大仁里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,信義區,惠安里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,信義區,三犁里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,信義區,黎忠里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,信義區,六合里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,信義區,泰和里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,信義區,黎安里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,內湖區,西湖里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,內湖區,西康里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,內湖區,西安里,Basin,臺北二區,,,,,0.6,0.8,1.3
臺北市,內湖區,港墘里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,內湖區,港都里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,內湖區,港富里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,內湖區,港華里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,內湖區,內湖里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,內湖區,湖濱里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,內湖區,紫星里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,內湖區,金龍里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,內湖區,紫雲里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,內湖區,清白里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,內湖區,葫洲里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,內湖區,紫陽里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,內湖區,瑞陽里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,內湖區,瑞光里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,內湖區,五分里,Basin,臺北三區,,,,,0.6,0.8,1.05
臺北市,內湖區,東湖里,Basin,臺北三區,,,,,0.6,0.8,1.05
